code,file_path,category,severity,cwe,confidence,language,project,is_vulnerable,context,code_length,has_exec,has_sql,has_memcpy,has_password,has_verify_false,is_test_file,is_config_file,context_length,context_has_bounds_check,severity_encoded,lang_C/C++,lang_Go,lang_JavaScript,lang_Python,cat_Buffer Overflow,cat_Command Injection,cat_Hardcoded Credentials,cat_Information Disclosure,cat_Insecure Data Transmission,cat_Insecure RPC,cat_Integer Overflow,cat_Path Traversal,cat_Private Key Exposure,cat_Race Condition,cat_SQL Injection,cat_Unchecked Return Value,cat_Use After Free,cat_Weak Cryptography
"memcpy(&max_block_size, v.mv_data, sizeof(max_block_size));",src/blockchain_db/lmdb/db_lmdb.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"  uint64_t max_block_size = 0;
  if (result == 0)
  {",59,0,0,1,0,0,0,0,53,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(&ret, &okp->data, sizeof(pre_rct_output_data_t));;",src/blockchain_db/lmdb/db_lmdb.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    ret = okp->data;
  }
  else",57,0,0,1,0,0,0,0,31,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(&data, &okp->data, sizeof(pre_rct_output_data_t));",src/blockchain_db/lmdb/db_lmdb.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    else
    {
      const pre_rct_outkey *okp = (const pre_rct_outkey *)v.mv_data;",57,0,0,1,0,0,0,0,83,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"res.balance = req.all_accounts ? m_wallet->balance_all(syncedV10) : m_wallet->balance(req.account_index, syncedV10);",src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.7,C/C++,Electroneum,1,"  {
    if (!m_wallet) return not_open(er);
    try",116,0,0,0,0,0,0,0,51,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"res.unlocked_balance = req.all_accounts ? m_wallet->unlocked_balance_all(syncedV10, &res.blocks_to_unlock) : m_wallet->unlocked_balance(req.account_index, syncedV10, &res.blocks_to_unlock);",src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.7,C/C++,Electroneum,1,"    if (!m_wallet) return not_open(er);
    try
    {",189,0,0,0,0,0,0,0,53,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"balance_per_subaddress_per_account[account_index] = m_wallet->balance_per_subaddress(account_index, syncedV10);",src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.7,C/C++,Electroneum,1,"      std::map<uint32_t, std::map<uint32_t, std::pair<uint64_t, uint64_t>>> unlocked_balance_per_subaddress_per_account;
      if (req.all_accounts)
      {",111,0,0,0,0,0,0,0,156,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"unlocked_balance_per_subaddress_per_account[account_index] = m_wallet->unlocked_balance_per_subaddress(account_index, syncedV10);",src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.7,C/C++,Electroneum,1,"      if (req.all_accounts)
      {
        for (uint32_t account_index = 0; account_index < m_wallet->get_num_subaddress_accounts(); ++account_index)",129,0,0,0,0,0,0,0,150,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"balance_per_subaddress_per_account[req.account_index] = m_wallet->balance_per_subaddress(req.account_index, syncedV10);",src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.7,C/C++,Electroneum,1,"          unlocked_balance_per_subaddress_per_account[account_index] = m_wallet->unlocked_balance_per_subaddress(account_index, syncedV10);
        }
      }",119,0,0,0,0,0,0,0,157,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"unlocked_balance_per_subaddress_per_account[req.account_index] = m_wallet->unlocked_balance_per_subaddress(req.account_index, syncedV10);",src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.7,C/C++,Electroneum,1,"        }
      }
      else",137,0,0,0,0,0,0,0,28,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"std::map<uint32_t, std::pair<uint64_t, uint64_t>> unlocked_balance_per_subaddress = unlocked_balance_per_subaddress_per_account[account_index];",src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.6,C/C++,Electroneum,1,"      m_wallet->get_transfers(transfers);
      for (const auto& p : balance_per_subaddress_per_account)
      {",143,0,0,0,0,0,0,0,112,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
info.balance = balance_per_subaddress[i];,src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.6,C/C++,Electroneum,1,"          wallet_rpc::COMMAND_RPC_GET_BALANCE::per_subaddress_info info;
          info.account_index = account_index;
          info.address_index = i;",41,0,0,0,0,0,0,0,152,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
info.unlocked_balance = unlocked_balance_per_subaddress[i].first;,src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.6,C/C++,Electroneum,1,"          info.account_index = account_index;
          info.address_index = i;
          cryptonote::subaddress_index index = {info.account_index, info.address_index};",65,0,0,0,0,0,0,0,168,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"info.balance = m_wallet->balance(subaddr_index.major, syncedV10);",src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.7,C/C++,Electroneum,1,"        subaddr_index.major = static_cast<uint32_t>(std::stoul(req.account_index));

        wallet_rpc::COMMAND_RPC_GET_ACCOUNTS::subaddress_account_info info;",65,0,0,0,0,0,0,0,160,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"info.unlocked_balance = m_wallet->unlocked_balance(subaddr_index.major, syncedV10);",src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.7,C/C++,Electroneum,1,"
        wallet_rpc::COMMAND_RPC_GET_ACCOUNTS::subaddress_account_info info;
        info.account_index = subaddr_index.major;",83,0,0,0,0,0,0,0,126,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
res.total_balance += info.balance;,src/wallet/wallet_rpc_server.cpp,Integer Overflow,HIGH,CWE-190,0.6,C/C++,Electroneum,1,"        info.base_address = m_wallet->get_subaddress_as_str(subaddr_index);
        info.balance = m_wallet->balance(subaddr_index.major, syncedV10);
        info.unlocked_balance = m_wallet->unlocked_balance(subaddr_index.major, syncedV10);",34,0,0,0,0,0,0,0,241,0,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
res.total_balance += info.balance;,src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.6,C/C++,Electroneum,1,"        info.base_address = m_wallet->get_subaddress_as_str(subaddr_index);
        info.balance = m_wallet->balance(subaddr_index.major, syncedV10);
        info.unlocked_balance = m_wallet->unlocked_balance(subaddr_index.major, syncedV10);",34,0,0,0,0,0,0,0,241,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
res.total_unlocked_balance += info.unlocked_balance;,src/wallet/wallet_rpc_server.cpp,Integer Overflow,HIGH,CWE-190,0.6,C/C++,Electroneum,1,"        info.balance = m_wallet->balance(subaddr_index.major, syncedV10);
        info.unlocked_balance = m_wallet->unlocked_balance(subaddr_index.major, syncedV10);
        info.label = m_wallet->get_subaddress_label(subaddr_index);",52,0,0,0,0,0,0,0,233,0,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
res.total_unlocked_balance += info.unlocked_balance;,src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.6,C/C++,Electroneum,1,"        info.balance = m_wallet->balance(subaddr_index.major, syncedV10);
        info.unlocked_balance = m_wallet->unlocked_balance(subaddr_index.major, syncedV10);
        info.label = m_wallet->get_subaddress_label(subaddr_index);",52,0,0,0,0,0,0,0,233,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"info.balance = m_wallet->balance(subaddr_index.major, syncedV10);",src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.7,C/C++,Electroneum,1,"        if (!req.tag.empty() && req.tag != account_tags.second[subaddr_index.major])
          continue;
        wallet_rpc::COMMAND_RPC_GET_ACCOUNTS::subaddress_account_info info;",65,0,0,0,0,0,0,0,180,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"info.unlocked_balance = m_wallet->unlocked_balance(subaddr_index.major, syncedV10);",src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.7,C/C++,Electroneum,1,"          continue;
        wallet_rpc::COMMAND_RPC_GET_ACCOUNTS::subaddress_account_info info;
        info.account_index = subaddr_index.major;",83,0,0,0,0,0,0,0,145,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
res.total_balance += info.balance;,src/wallet/wallet_rpc_server.cpp,Integer Overflow,HIGH,CWE-190,0.6,C/C++,Electroneum,1,"        info.balance = m_wallet->balance(subaddr_index.major, syncedV10);
        info.unlocked_balance = m_wallet->unlocked_balance(subaddr_index.major, syncedV10);
        info.label = m_wallet->get_subaddress_label(subaddr_index);",34,0,0,0,0,0,0,0,233,0,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
res.total_balance += info.balance;,src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.6,C/C++,Electroneum,1,"        info.balance = m_wallet->balance(subaddr_index.major, syncedV10);
        info.unlocked_balance = m_wallet->unlocked_balance(subaddr_index.major, syncedV10);
        info.label = m_wallet->get_subaddress_label(subaddr_index);",34,0,0,0,0,0,0,0,233,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
res.total_unlocked_balance += info.unlocked_balance;,src/wallet/wallet_rpc_server.cpp,Integer Overflow,HIGH,CWE-190,0.6,C/C++,Electroneum,1,"        info.unlocked_balance = m_wallet->unlocked_balance(subaddr_index.major, syncedV10);
        info.label = m_wallet->get_subaddress_label(subaddr_index);
        info.tag = account_tags.second[subaddr_index.major];",52,0,0,0,0,0,0,0,220,0,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
res.total_unlocked_balance += info.unlocked_balance;,src/wallet/wallet_rpc_server.cpp,Race Condition,HIGH,CWE-362,0.6,C/C++,Electroneum,1,"        info.unlocked_balance = m_wallet->unlocked_balance(subaddr_index.major, syncedV10);
        info.label = m_wallet->get_subaddress_label(subaddr_index);
        info.tag = account_tags.second[subaddr_index.major];",52,0,0,0,0,0,0,0,220,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"memcpy(payment_id.data, info.payment_id.data, 8); // convert short pid to regular",src/wallet/wallet_rpc_server.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"          er.message = ""A single payment id is allowed per transaction"";
          return false;
        }",81,0,0,1,0,0,0,0,106,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(payment_id.data, payment_id8.data, 8); // convert short pid to regular",src/wallet/wallet_rpc_server.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"          {
            crypto::hash payment_id;
            if(cryptonote::get_encrypted_payment_id_from_tx_extra_nonce(extra_nonce.nonce, payment_id8))",77,0,0,1,0,0,0,0,153,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(payment_id.data, payment_id8.data, 8);",src/wallet/wallet_rpc_server.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"        payment_id = *reinterpret_cast<const crypto::hash*>(payment_id_blob.data());
      }
      else if(sizeof(payment_id8) == payment_id_blob.size())",45,0,0,1,0,0,0,0,153,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(payment_id.data, payment_id8.data, 8);",src/wallet/wallet_rpc_server.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"      else if (payment_id_str.size() == 2 * sizeof(payment_id8))
      {
        r = epee::string_tools::hex_to_pod(payment_id_str, payment_id8);",45,0,0,1,0,0,0,0,145,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(payment_id.data, info.payment_id.data, 8);",src/wallet/wallet_rpc_server.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"        er.message = std::string(""WALLET_RPC_ERROR_CODE_WRONG_ADDRESS: "") + req.address;
      return false;
    }",49,0,0,1,0,0,0,0,114,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"const command_line::arg_descriptor<std::string> daemon_ssl_private_key = {""daemon-ssl-private-key"", tools::wallet2::tr(""Path to a PEM format private key""), """"};",src/wallet/wallet2.cpp,Private Key Exposure,CRITICAL,CWE-798,0.7,C/C++,Electroneum,1,"  const command_line::arg_descriptor<std::string> password = {""password"", tools::wallet2::tr(""Wallet password (For a wallet without a password use \""\"")""), """", true};
  const command_line::arg_descriptor<std::string> password_file = {""password-file"", tools::wallet2::tr(""Wallet password file""), """", true};
  const command_line::arg_descriptor<int> daemon_port = {""daemon-port"", tools::wallet2::tr(""Use daemon instance at port <arg> instead of 26968""), 0};",160,0,0,0,1,0,0,0,455,0,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"memcpy(payment_id.data, payment_id8.data, 8); // convert short pid to regular",src/wallet/wallet2.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"    // Remove encrypted
    remove_field_from_tx_extra(construction_data.extra, typeid(cryptonote::tx_extra_nonce));
    // Add decrypted",77,0,0,1,0,0,0,0,137,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(&derivation, rct::identity().bytes, sizeof(derivation));",src/wallet/wallet2.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"              hwdev.set_mode(hw::device::TRANSACTION_PARSE);
              if (!hwdev.generate_key_derivation(tx_pub_key, keys.m_view_secret_key, derivation)) {
                  MWARNING(""Failed to generate key derivation from tx pubkey in "" << txid << "", skipping"");",63,0,0,1,0,0,0,0,268,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(payment_id.data, payment_id8.data, 8);",src/wallet/wallet2.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"            LOG_PRINT_L0(""Failed to decrypt payment ID: "" << payment_id8);
          }
          else",45,0,0,1,0,0,0,0,101,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"memcpy(&iod.derivation, rct::identity().bytes, sizeof(iod.derivation));",src/wallet/wallet2.cpp,Buffer Overflow,CRITICAL,CWE-120,0.9,C/C++,Electroneum,1,"  auto gender = [&](wallet2::is_out_data &iod) {
    if (!hwdev.generate_key_derivation(iod.pkey, keys.m_view_secret_key, iod.derivation))
    {",71,0,0,1,0,0,0,0,144,0,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
unlocked_balance_per_subaddress_per_account[account_index] = this->unlocked_balance_per_subaddress(,src/wallet/wallet2.cpp,Race Condition,HIGH,CWE-362,0.7,C/C++,Electroneum,1,"                LOG_PRINT_L0(
                        ""You are now on the transparent version of Electroneum and so we're giving you the chance to migrate your funds via a sweep transaction back to your address.\n Don't worry, this migration is completely free of charge. Please follow the prompts to continue."");
                std::map<uint32_t, std::map<uint32_t, std::pair<uint64_t, uint64_t>>> unlocked_balance_per_subaddress_per_account; // map of:   account index ---->  (subaddress index, pair(u-balance, unlock time))",99,0,0,0,0,0,0,0,527,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
