id,vulnerability_type,severity_level,protocol,contract_type,code_snippet,bounty_amount,description,line_count,function_count,external_calls,require_statements,has_payable,has_external,uses_msg_sender,uses_block_timestamp,code_length
sc_integer_overflow_209,integer_overflow,High,Compound,ERC20,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",53611.75,High integer_overflow in Compound ERC20,6,1,0,0,0,0,1,0,150
sc_integer_overflow_210,integer_overflow,High,Compound,Vault,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",74869.41,High integer_overflow in Compound Vault,6,1,0,0,0,0,1,0,150
sc_integer_overflow_211,integer_overflow,High,MakerDAO,Vault,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",155610.57,High integer_overflow in MakerDAO Vault,6,1,0,0,0,0,1,0,150
sc_integer_overflow_212,integer_overflow,High,Aave,ERC20,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",64148.09,High integer_overflow in Aave ERC20,6,1,0,0,0,0,1,0,150
sc_integer_overflow_213,integer_overflow,High,Uniswap,DEX,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",106810.25,High integer_overflow in Uniswap DEX,6,1,0,0,0,0,1,0,150
sc_integer_overflow_214,integer_overflow,High,Uniswap,Vault,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",53574.14,High integer_overflow in Uniswap Vault,6,1,0,0,0,0,1,0,150
sc_integer_overflow_215,integer_overflow,High,MakerDAO,DEX,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",127554.02,High integer_overflow in MakerDAO DEX,6,1,0,0,0,0,1,0,150
sc_integer_overflow_216,integer_overflow,High,Compound,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",109573.06,High integer_overflow in Compound Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_217,integer_overflow,High,SushiSwap,DEX,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",128950.79,High integer_overflow in SushiSwap DEX,6,1,0,0,0,0,1,0,150
sc_integer_overflow_218,integer_overflow,High,MakerDAO,ERC20,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",131809.53,High integer_overflow in MakerDAO ERC20,6,1,0,0,0,0,1,0,150
sc_integer_overflow_219,integer_overflow,High,Aave,ERC20,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",90420.04,High integer_overflow in Aave ERC20,6,1,0,0,0,0,1,0,150
sc_integer_overflow_220,integer_overflow,High,Compound,Vault,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",41272.28,High integer_overflow in Compound Vault,6,1,0,0,0,0,1,0,150
sc_integer_overflow_221,integer_overflow,High,MakerDAO,ERC20,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",78287.02,High integer_overflow in MakerDAO ERC20,6,1,0,0,0,0,1,0,150
sc_integer_overflow_222,integer_overflow,High,Curve,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",71161.7,High integer_overflow in Curve Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_223,integer_overflow,High,SushiSwap,ERC20,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",90972.16,High integer_overflow in SushiSwap ERC20,6,1,0,0,0,0,1,0,150
sc_integer_overflow_224,integer_overflow,High,Uniswap,Governor,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",49221.96,High integer_overflow in Uniswap Governor,6,1,0,0,0,0,1,0,150
sc_integer_overflow_225,integer_overflow,High,MakerDAO,DEX,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",44577.71,High integer_overflow in MakerDAO DEX,6,1,0,0,0,0,1,0,150
sc_integer_overflow_226,integer_overflow,High,MakerDAO,Governor,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",88356.48,High integer_overflow in MakerDAO Governor,6,1,0,0,0,0,1,0,150
sc_integer_overflow_227,integer_overflow,High,MakerDAO,ERC20,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",101245.99,High integer_overflow in MakerDAO ERC20,6,1,0,0,0,0,1,0,150
sc_integer_overflow_228,integer_overflow,High,Compound,DEX,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",98907.07,High integer_overflow in Compound DEX,6,1,0,0,0,0,1,0,150
sc_integer_overflow_229,integer_overflow,High,SushiSwap,Vault,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",58332.34,High integer_overflow in SushiSwap Vault,6,1,0,0,0,0,1,0,150
sc_integer_overflow_230,integer_overflow,High,Uniswap,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",89176.75,High integer_overflow in Uniswap Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_231,integer_overflow,High,Curve,Governor,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",52299.69,High integer_overflow in Curve Governor,6,1,0,0,0,0,1,0,150
sc_integer_overflow_232,integer_overflow,High,Aave,ERC20,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",134201.12,High integer_overflow in Aave ERC20,6,1,0,0,0,0,1,0,150
sc_integer_overflow_233,integer_overflow,High,Uniswap,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",44726.62,High integer_overflow in Uniswap Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_234,integer_overflow,High,Aave,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",59832.37,High integer_overflow in Aave Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_235,integer_overflow,High,Uniswap,DEX,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",52745.22,High integer_overflow in Uniswap DEX,6,1,0,0,0,0,1,0,150
sc_integer_overflow_236,integer_overflow,High,Uniswap,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",148504.76,High integer_overflow in Uniswap Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_237,integer_overflow,High,MakerDAO,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",128704.8,High integer_overflow in MakerDAO Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_238,integer_overflow,High,Curve,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",102666.69,High integer_overflow in Curve Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_239,integer_overflow,High,Compound,Governor,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",90260.21,High integer_overflow in Compound Governor,6,1,0,0,0,0,1,0,150
sc_integer_overflow_240,integer_overflow,High,Uniswap,Governor,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",140651.15,High integer_overflow in Uniswap Governor,6,1,0,0,0,0,1,0,150
sc_integer_overflow_241,integer_overflow,High,Uniswap,Governor,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",91127.26,High integer_overflow in Uniswap Governor,6,1,0,0,0,0,1,0,150
sc_integer_overflow_242,integer_overflow,High,Aave,Governor,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",41124.27,High integer_overflow in Aave Governor,6,1,0,0,0,0,1,0,150
sc_integer_overflow_243,integer_overflow,High,SushiSwap,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",87299.86,High integer_overflow in SushiSwap Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_244,integer_overflow,High,Compound,Governor,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",111471.5,High integer_overflow in Compound Governor,6,1,0,0,0,0,1,0,150
sc_integer_overflow_245,integer_overflow,High,SushiSwap,DEX,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",53779.62,High integer_overflow in SushiSwap DEX,6,1,0,0,0,0,1,0,150
sc_integer_overflow_246,integer_overflow,High,Curve,DEX,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",57122.87,High integer_overflow in Curve DEX,6,1,0,0,0,0,1,0,150
sc_integer_overflow_247,integer_overflow,High,Curve,ERC20,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",68584.03,High integer_overflow in Curve ERC20,6,1,0,0,0,0,1,0,150
sc_integer_overflow_248,integer_overflow,High,Curve,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",120643.09,High integer_overflow in Curve Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_249,integer_overflow,High,Curve,Governor,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",121015.21,High integer_overflow in Curve Governor,6,1,0,0,0,0,1,0,150
sc_integer_overflow_250,integer_overflow,High,Compound,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",64229.24,High integer_overflow in Compound Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_251,integer_overflow,High,Curve,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",68125.61,High integer_overflow in Curve Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_252,integer_overflow,High,SushiSwap,DEX,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",129275.05,High integer_overflow in SushiSwap DEX,6,1,0,0,0,0,1,0,150
sc_integer_overflow_253,integer_overflow,High,Aave,Governor,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",103815.57,High integer_overflow in Aave Governor,6,1,0,0,0,0,1,0,150
sc_integer_overflow_254,integer_overflow,High,Uniswap,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",52308.83,High integer_overflow in Uniswap Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_255,integer_overflow,High,Compound,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",57577.48,High integer_overflow in Compound Proxy,6,1,0,0,0,0,1,0,150
sc_integer_overflow_256,integer_overflow,High,SushiSwap,Vault,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",120582.51,High integer_overflow in SushiSwap Vault,6,1,0,0,0,0,1,0,150
sc_integer_overflow_257,integer_overflow,High,MakerDAO,Vault,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",56727.75,High integer_overflow in MakerDAO Vault,6,1,0,0,0,0,1,0,150
sc_integer_overflow_258,integer_overflow,High,Curve,ERC20,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",111191.71,High integer_overflow in Curve ERC20,6,1,0,0,0,0,1,0,150
sc_integer_overflow_259,integer_overflow,High,Aave,Proxy,"
function transfer(address to, uint256 value) public returns (bool) {
    balances[msg.sender] -= value;
    balances[to] += value;
    return true;
}",121610.3,High integer_overflow in Aave Proxy,6,1,0,0,0,0,1,0,150
